cd_cnpj,nm_razao_social,qt_filial,cod_fl_matriz,dsc_fl_matriz,fl_optante_simei,de_optante_simei,fl_optante_simples,de_optante_simples,pk_dt_abertura,pk_endereco,pk_cnae,cd_natureza_juridica,de_classif_natureza_juridica,de_natureza_juridica,de_nivel_atividade,de_saude_tributaria,de_situacao,vl_total_veiculos_antt,filtro_veiculos_antt,vl_total_veiculos_leves,vl_total_veiculos_pesados,vl_soma_veiculos_leves_pesados,fx_veiculo_leves_pesados
08318562000190,SRM MINERACAO LTDA ME,,1,MATRIZ,0,NÃO,1,SIM,12042,14712,22720,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,ALTA,VERDE,ATIVA,,NÃO,,,0,00 a 05
01409808000190,SIRIUS REPRESENTACOES ARTISTICAS LTDA ME SC,,1,MATRIZ,0,NÃO,0,NÃO,14713,14714,22721,2240,PRIVADO,SOCIEDADE SIMPLES LIMITADA,ALTA,AZUL,ATIVA,,NÃO,,,0,00 a 05
77999357000150,CLINICA DE FRATURAS E ORTOPEDIA GARIBALDI LTDA ME,1,1,MATRIZ,0,NÃO,0,NÃO,14715,14716,22722,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,ALTA,AZUL,ATIVA,,NÃO,,,0,00 a 05
04815857000110,DJALMA BARBOSA DA SILVA ME,,1,MATRIZ,0,NÃO,1,SIM,14717,14718,22723,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,AZUL,ATIVA,,NÃO,,,0,00 a 05
42886309000170,MAQUINALHO MAQUINAS AGRICOLAS LTDA ME,,1,MATRIZ,0,NÃO,0,NÃO,14719,14720,22724,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,ALTA,AZUL,ATIVA,,NÃO,,,0,00 a 05
10519119000390,MINIMERCADO PEREIRA CUNHA E PARENTES LTDA ME,,0,FILIAL,0,NÃO,1,SIM,1680,14721,22725,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,ALTA,VERDE,ATIVA,,NÃO,,,0,00 a 05
33182544000170,ADALTO ROBERTO RODRIGUES & CIA LTDA ME,,1,MATRIZ,0,NÃO,0,NÃO,10133,14722,22726,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,BAIXA,LARANJA,ATIVA,,NÃO,,,0,00 a 05
04753247000130,MAREGA ANEIS LTDA ME,,1,MATRIZ,0,NÃO,1,SIM,4877,14723,22727,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,ALTA,VERDE,ATIVA,,NÃO,,,0,00 a 05
15201746000130,LAERTE NOGUEIRA DA SILVA MEI,,1,MATRIZ,1,SIM,1,SIM,3235,14724,22728,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
06955070000180,TARCILANIA BATISTA DE PAULA ME,,1,MATRIZ,0,NÃO,0,NÃO,10455,14725,22729,2135,PRIVADO,EMPRESARIO INDIVIDUAL,ALTA,AZUL,ATIVA,,NÃO,,,0,00 a 05
10633776000100,ASSOC DE APOIO ESCOLAR DA CRECHE ESPIRITA PRE ESCOLA MARIA MADALENA,,1,MATRIZ,0,NÃO,0,NÃO,12175,14726,22730,3999,PRIVADO,ASSOCIACAO PRIVADA,ALTA,VERDE,ATIVA,,NÃO,,,0,00 a 05
16529933000100,MARCIO SILVA E SILVA MEI,,1,MATRIZ,1,SIM,1,SIM,1379,14727,22731,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
86895232000170,ANTONIO ETEVANIO AZEVEDO ME,,1,MATRIZ,0,NÃO,0,NÃO,14728,14729,22732,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
67601211000150,RINALDO CAVASSANI ME,,1,MATRIZ,0,NÃO,0,NÃO,3082,14730,22733,2135,PRIVADO,EMPRESARIO INDIVIDUAL,BAIXA,LARANJA,ATIVA,,NÃO,0,2,2,00 a 05
69014991000320,ATACADO PEREIRA MARTINS & CIA LTDA ME,,0,FILIAL,0,NÃO,0,NÃO,14731,14732,22734,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,ALTA,VERDE,ATIVA,,NÃO,,,0,00 a 05
13252848000150,MARIA HELENA DOS REIS OLIVEIRA MEI,,1,MATRIZ,1,SIM,1,SIM,7739,14733,22735,2135,PRIVADO,EMPRESARIO INDIVIDUAL,ALTA,VERDE,ATIVA,,NÃO,,,0,00 a 05
05228827000170,BOLA BRANCA LTDA ME,,1,MATRIZ,0,NÃO,1,SIM,9866,14734,22736,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,ALTA,VERDE,ATIVA,,NÃO,,,0,00 a 05
09585628000170,C C E SILVA ME,,1,MATRIZ,0,NÃO,0,NÃO,10522,14735,22737,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,AZUL,ATIVA,,NÃO,,,0,00 a 05
02418252000160,ASSOCIACAO DE PEQUENOS PROD RURAIS DA REGIAO SANTANINHA,,1,MATRIZ,0,NÃO,0,NÃO,14736,14737,22738,3999,PRIVADO,ASSOCIACAO PRIVADA,ALTA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
11826276000140,LUCILENE VIEIRA DA SILVA MEI,,1,MATRIZ,1,SIM,1,SIM,860,14738,22739,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
01558867000120,JOSE CARLOS CORDEIRO DE ALMEIDA ME,,1,MATRIZ,0,NÃO,0,NÃO,11216,14739,22740,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
08925008000170,HILSOVA COMERCIO DE PRODUTOS ALIMENTICIOS LTDA ME,,1,MATRIZ,0,NÃO,1,SIM,3166,14740,22741,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,ALTA,VERDE,ATIVA,,NÃO,,,0,00 a 05
03529366000140,TEREZINHA GOMES DA SILVA MARMITARIA ME,,1,MATRIZ,0,NÃO,1,SIM,14741,14742,22742,2135,PRIVADO,EMPRESARIO INDIVIDUAL,ALTA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
12829807000110,ACOUGUE OLIVEIRA & ROZA LTDA ME,,1,MATRIZ,0,NÃO,1,SIM,2817,14743,22743,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,ALTA,AZUL,ATIVA,,NÃO,,,0,00 a 05
04878798000120,RODRIGO ALMEIDA TEIXEIRA ME,,1,MATRIZ,0,NÃO,0,NÃO,3401,14744,22744,2135,PRIVADO,EMPRESARIO INDIVIDUAL,BAIXA,LARANJA,ATIVA,,NÃO,1,0,1,00 a 05
00267256000160,ADRIEL ALBERTO DA SILVA ME,,1,MATRIZ,0,NÃO,1,SIM,14745,14746,22745,2135,PRIVADO,EMPRESARIO INDIVIDUAL,BAIXA,LARANJA,ATIVA,,NÃO,,,0,00 a 05
16552819000100,LORAINE GEBRIN DE CASTRO PEREIRA MEI,,1,MATRIZ,1,SIM,1,SIM,2162,14747,22746,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,VERDE,ATIVA,,NÃO,,,0,00 a 05
08770808000160,ORIDES RIBEIRO DOMINGUES ME,,1,MATRIZ,0,NÃO,0,NÃO,14748,14749,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
08861314000190,SANTURION E KLEIN REPRESENTACOES LTDA ME,,1,MATRIZ,0,NÃO,0,NÃO,1741,14750,22747,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
00349263000100,M M F DOS REIS,,1,MATRIZ,0,NÃO,0,NÃO,9482,14751,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
01155177000120,ATHENAS SERVICOS E CONSERVACAO LTDA ME,,1,MATRIZ,0,NÃO,0,NÃO,13501,14752,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
91228627000150,ODISSON DE MOURA LUTZ EPP,,1,MATRIZ,0,NÃO,0,NÃO,14753,14754,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
73369720000100,REGER REPRESENTACOES LTDA ME,,1,MATRIZ,0,NÃO,0,NÃO,14418,14755,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
57961435000110,PIZZARIA JULIO DE MESQUITA LTDA,,1,MATRIZ,0,NÃO,0,NÃO,6316,14756,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
13241054000190,DURVAL MORENO DE QUEIROZ,,1,MATRIZ,0,NÃO,0,NÃO,14757,14758,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
10005612000120,ELEICAO 2008 COMITE FINANCEIRO MUNICIPAL PARA VEREADOR PR PSC,,1,MATRIZ,0,NÃO,0,NÃO,2629,14759,-,3999,PRIVADO,ASSOCIACAO PRIVADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
15615703000100,RENATA VIETAS BAPTISTA MEI,,1,MATRIZ,1,SIM,1,SIM,1330,14760,22748,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,VERDE,ATIVA,,NÃO,,,0,00 a 05
06776979000170,ELEICOES 2004 CF JARINU SP COMITE FINANC MUN P VEREADOR PV,,1,MATRIZ,0,NÃO,0,NÃO,4653,14761,-,3999,PRIVADO,ASSOCIACAO PRIVADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
06777154000170,ELEICOES 2004 CF TRES LAGOAS MS COMITE FINANC MUN P VEREADOR PTB,,1,MATRIZ,0,NÃO,0,NÃO,4653,14762,-,3999,PRIVADO,ASSOCIACAO PRIVADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
09693980000120,ELEICAO 2008 RICARDO LUIZ DE LIMA VEREADOR,,1,MATRIZ,0,NÃO,0,NÃO,854,14763,-,4090,PRIVADO,CANDIDATO A CARGO POLITICO ELETIVO,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
09925851000110,ELEICAO 2008 ELIZANE DA SILVA MACHADO VEREADOR,,1,MATRIZ,0,NÃO,0,NÃO,1552,14764,-,4090,PRIVADO,CANDIDATO A CARGO POLITICO ELETIVO,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
06875756000160,ELEICOES 2004 CF JAPERI RJ COMITE FINANC MUN UNICO PSDC,,1,MATRIZ,0,NÃO,0,NÃO,14765,14766,-,3999,PRIVADO,ASSOCIACAO PRIVADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
24694093000160,CELIO ALVES,,1,MATRIZ,0,NÃO,0,NÃO,4413,14767,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
06775412000180,ELEICOES 2004 CF BARBALHA CE COMITE FINANC MUN UNICO PSL,,1,MATRIZ,0,NÃO,0,NÃO,4653,14768,-,3999,PRIVADO,ASSOCIACAO PRIVADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
15469405000140,NEIVA MARIA DA ROSA SOUCHIE MEI,,1,MATRIZ,1,SIM,1,SIM,2059,14769,22749,2135,PRIVADO,EMPRESARIO INDIVIDUAL,BAIXA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
15808982000110,COMISSAO PROVISORIA MUNICIPAL DO PARTIDO HUMANISTA DA SOLIDARIEDADE PHS,,1,MATRIZ,0,NÃO,0,NÃO,14770,14771,22750,3271,PUBLICO,ORGAO DE DIRECAO LOCAL DE PARTIDO POLITICO,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
15808412000120,SEBASTIANA RIBEIRO DOS SANTOS MEI,,1,MATRIZ,0,NÃO,0,NÃO,55,14772,22751,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,VERDE,ATIVA,,NÃO,,,0,00 a 05
07150750000270,MASSAROCA RESTAURANTE LTDA ME,,0,FILIAL,0,NÃO,0,NÃO,1750,14773,22752,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,MEDIA,VERDE,ATIVA,,NÃO,,,0,00 a 05
15812988000160,JEAN CHRISTIAN FAGUNDES MEI,,1,MATRIZ,1,SIM,1,SIM,55,14774,22753,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,VERDE,ATIVA,,NÃO,,,0,00 a 05
11303470000140,J FELICIANO DE LIMA ME,,1,MATRIZ,0,NÃO,1,SIM,14775,14776,22754,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,VERDE,ATIVA,,NÃO,,,0,00 a 05
73691958000220,MIGUEL LESSA DE SOUZA ME,,0,FILIAL,0,NÃO,0,NÃO,14777,14778,22755,2135,PRIVADO,EMPRESARIO INDIVIDUAL,ALTA,VERDE,ATIVA,,NÃO,,,0,00 a 05
11214607000190,ALESSANDRO LUIZ LOPES FERREIRA COMERCIO DE ELETRONICOS,,1,MATRIZ,0,NÃO,0,NÃO,3284,14779,22756,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
11771688000120,ROBSON VIEIRA BARROSO MEI,,1,MATRIZ,1,SIM,1,SIM,213,14780,22757,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
74642182000130,ALFREDO NAOR RODRIGUES FILHO ME,,1,MATRIZ,0,NÃO,0,NÃO,14781,14782,22758,2135,PRIVADO,EMPRESARIO INDIVIDUAL,BAIXA,LARANJA,ATIVA,,NÃO,,,0,00 a 05
10549901000190,EVERALDO MINGORANCI,,1,MATRIZ,0,NÃO,0,NÃO,14783,14784,22759,4120,PRIVADO,PRODUTOR RURAL PESSOA FISICA,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
51467454001180,CAMILLO FERRARI SA INDUSTRIA E COMERCIO,,0,FILIAL,0,NÃO,0,NÃO,14785,14786,22760,2054,PRIVADO,SOCIEDADE ANONIMA FECHADA,MEDIA,VERMELHO,ATIVA,,NÃO,,,0,00 a 05
01854804000110,SUELI TEREZINHA MOREIRA & CIA LTDA ME,,1,MATRIZ,0,NÃO,0,NÃO,14787,14788,22761,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,ALTA,VERDE,ATIVA,,NÃO,,,0,00 a 05
15099652000100,RODRIGO DA SILVA MAFFEI MEI,,1,MATRIZ,1,SIM,1,SIM,5686,14789,22762,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
05211043000130,GDM INDUSTRIA E COMERCIO DE MOVEIS LTDA ME,,1,MATRIZ,0,NÃO,0,NÃO,12109,14790,22763,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,MEDIA,LARANJA,ATIVA,,NÃO,0,1,1,00 a 05
18593566000130,MARIA DE LOURDES BELATO TEIXEIRA DE CARVALHO ME,,1,MATRIZ,0,NÃO,0,NÃO,14791,14792,22764,2135,PRIVADO,EMPRESARIO INDIVIDUAL,ALTA,AZUL,ATIVA,,NÃO,,,0,00 a 05
02992695000160,JOSE OSORIO PEREIRA ME,,1,MATRIZ,0,NÃO,0,NÃO,9945,14793,22765,2135,PRIVADO,EMPRESARIO INDIVIDUAL,ALTA,VERDE,ATIVA,,NÃO,,,0,00 a 05
15633996000140,GISLENE CURTTI LASTELLA MEI,,1,MATRIZ,1,SIM,1,SIM,2547,14794,22766,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
12118342000190,FRANCELINA FERNANDES DE ANDRADE MEI,,1,MATRIZ,1,SIM,1,SIM,2277,14795,22767,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
06149650000180,CONSTRUINDO O FUTURO,,1,MATRIZ,0,NÃO,0,NÃO,13645,14796,22768,3999,PRIVADO,ASSOCIACAO PRIVADA,ALTA,AZUL,ATIVA,,NÃO,,,0,00 a 05
06675430000190,ELEICOES 2004 EDSON DA SILVA VEREADOR,,1,MATRIZ,0,NÃO,0,NÃO,7504,14797,-,4090,PRIVADO,CANDIDATO A CARGO POLITICO ELETIVO,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
06632581000160,ELEICOES 2004 CF PRAIA GRANDE SP COMITE FINANC MUN P VEREADOR PPS,,1,MATRIZ,0,NÃO,0,NÃO,4202,14798,-,3999,PRIVADO,ASSOCIACAO PRIVADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
06650144000170,ELEICOES 2004 MARCOS AURELIO DOS SANTOS VEREADOR,,1,MATRIZ,0,NÃO,0,NÃO,7504,14799,-,4090,PRIVADO,CANDIDATO A CARGO POLITICO ELETIVO,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
06485720000170,ELEICOES 2004 CARLOS ROBERTO BASTOS VEREADOR,,1,MATRIZ,0,NÃO,0,NÃO,2995,14800,-,4090,PRIVADO,CANDIDATO A CARGO POLITICO ELETIVO,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
87713038000190,J BITTENCOURT SILVA,,1,MATRIZ,0,NÃO,0,NÃO,13454,14801,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
23678857000160,VALTER DE SOUSA SILVA,,1,MATRIZ,0,NÃO,0,NÃO,14449,14802,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
24455990000110,VALDEC GONCALVES FERREIRA,,1,MATRIZ,0,NÃO,0,NÃO,14803,14804,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
21939020000100,RAIMUNDO DA SILVA,,1,MATRIZ,0,NÃO,0,NÃO,12765,14805,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
58309360000150,ROCHA ARTEFATOS DE MADEIRA LTDA,,1,MATRIZ,0,NÃO,0,NÃO,14806,14807,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
31042211000110,N R BAPTISTA FERREIRA VASSOURAS,,1,MATRIZ,0,NÃO,0,NÃO,14808,14809,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
59244947000190,COMERCIO DE PNEUS GSS LTDA,,1,MATRIZ,0,NÃO,0,NÃO,4572,14810,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
38959698000140,NADIR FILOMENA CARDINALLI GUERRA,,1,MATRIZ,0,NÃO,0,NÃO,7482,14811,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
56500663000120,EDUARDO LOPES BONFIM,,1,MATRIZ,0,NÃO,0,NÃO,12380,14812,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
39560594000120,W C N REPRESENTACAO LTDA ME,,1,MATRIZ,0,NÃO,0,NÃO,1165,14813,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
32814311000180,CARLOS FERNANDES ALVES,,1,MATRIZ,0,NÃO,0,NÃO,3469,14814,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
73636847000130,ANTONIO SERGIO CARNEIRO DIAS,,1,MATRIZ,0,NÃO,0,NÃO,7446,14815,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
77731172000160,R C REPRESENTACAO DE EMISSORAS LTDA SC,,1,MATRIZ,0,NÃO,0,NÃO,9501,14816,-,2240,PRIVADO,SOCIEDADE SIMPLES LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
79151197000110,JC TRANSPORTES LTDA,,1,MATRIZ,0,NÃO,0,NÃO,1260,14817,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
76569599000140,JORDAO ANTONIO SILVESTRE,,1,MATRIZ,0,NÃO,0,NÃO,14818,14819,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
10784028000110,REVISTA CARPE DIEM LTDA ME,,1,MATRIZ,0,NÃO,0,NÃO,7592,14820,22769,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
96291141008830,SAO PAULO SECRETARIA DA ADMINISTRACAO PENITENCIARIA,,0,FILIAL,0,NÃO,0,NÃO,10058,14821,22770,1023,PUBLICO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL,MEDIA,VERDE,ATIVA,,NÃO,0,4,4,00 a 05
10141032000160,COMERCIO DE MADEIRAS BUENO & LAPOLA LTDA ME,,1,MATRIZ,0,NÃO,1,SIM,1077,14822,22771,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,ALTA,VERDE,ATIVA,,NÃO,1,3,4,00 a 05
05355783000140,FORMAS UTEIS CONSULTORIA LTDA ME,,1,MATRIZ,0,NÃO,1,SIM,4489,14823,22772,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,MEDIA,AZUL,ATIVA,,NÃO,,,0,00 a 05
91063735000110,JORGE ANZILIERO ME,,1,MATRIZ,0,NÃO,1,SIM,3460,14824,22773,2135,PRIVADO,EMPRESARIO INDIVIDUAL,ALTA,VERDE,ATIVA,,NÃO,,,0,00 a 05
12849421000170,SOMA STONE BLOCKS GRANITOS LTDA,,1,MATRIZ,0,NÃO,0,NÃO,4282,14825,22774,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,ALTA,AZUL,ATIVA,,NÃO,,,0,00 a 05
65600496000180,TRIANGULO COMERCIAL E DISTRIBUIDORA LTDA ME,,1,MATRIZ,0,NÃO,0,NÃO,926,14826,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
15327706000130,DIRECT FACIL ADMINISTRADORA DE CARTOES EIRELI ME,,1,MATRIZ,0,NÃO,0,NÃO,303,14827,22775,2305,PRIVADO,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA,ALTA,VERDE,ATIVA,,NÃO,0,0,0,00 a 05
16571460000100,KATTYUSSE SOUSA LIMIRO ME,,1,MATRIZ,0,NÃO,0,NÃO,1379,14828,22776,2135,PRIVADO,EMPRESARIO INDIVIDUAL,ALTA,AZUL,ATIVA,,NÃO,,,0,00 a 05
05275770000160,CONSTRUTORA SKALTSAS LTDA ME,,1,MATRIZ,0,NÃO,0,NÃO,14829,14830,22777,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,MEDIA,AZUL,ATIVA,,NÃO,2,0,2,00 a 05
67926121000130,ORLANDO GONCALVES DA SILVA SJCAMPOS,,1,MATRIZ,0,NÃO,0,NÃO,972,14831,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
02235961000100,LIVIA MENDONCA LIMA BANDEIRA,,1,MATRIZ,0,NÃO,0,NÃO,14832,14833,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
06658423000180,ELEICOES 2004 JUVENIL PEREIRA DE CARVALHO VEREADOR,,1,MATRIZ,0,NÃO,0,NÃO,7504,14834,-,4090,PRIVADO,CANDIDATO A CARGO POLITICO ELETIVO,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
06725685000110,ELEICOES 2004 ORLI CANTINI DA SILVA VEREADOR,,1,MATRIZ,0,NÃO,0,NÃO,10153,14835,-,4090,PRIVADO,CANDIDATO A CARGO POLITICO ELETIVO,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
05219962000150,ELEICAO 2002 CF UNICO PTC,,1,MATRIZ,0,NÃO,0,NÃO,14836,14837,-,3999,PRIVADO,ASSOCIACAO PRIVADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
05629636000110,PROMOVEIS SERVICOS LTDA ME,,1,MATRIZ,0,NÃO,0,NÃO,5206,14838,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
02690573000110,BLENDA COMERCIO DE ALIMENTOS LTDA,,1,MATRIZ,0,NÃO,0,NÃO,736,14839,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
03591127000110,ANA CLAUDIA FERNANDES FLORES ME,,1,MATRIZ,0,NÃO,0,NÃO,14840,14841,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
02031433000130,FRUTICOLA PE DE LARANJA LTDA,,1,MATRIZ,0,NÃO,0,NÃO,14842,14843,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
03308664000100,BAR E RESTAURANTE BRUNEL LTDA,,1,MATRIZ,0,NÃO,0,NÃO,8152,14844,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
03486366000100,M N PEREIRA DA SILVA,,1,MATRIZ,0,NÃO,0,NÃO,14845,14846,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
02064103000140,GALVETT REPRESENTACOES LTDA,,1,MATRIZ,0,NÃO,0,NÃO,7321,14847,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
02728807000170,M J DA SILV A PADARIA,,1,MATRIZ,0,NÃO,0,NÃO,5673,14848,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
03020138000140,HEITOR FONSECA DA SILVA,,1,MATRIZ,0,NÃO,0,NÃO,14849,14850,-,4014,PRIVADO,EMPRESA INDIVIDUAL IMOBILIARIA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
03534489000170,EMILIA MOURA SANTOS,,1,MATRIZ,0,NÃO,0,NÃO,14474,14851,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
03348023000180,ASSOCIACAO DE PAIS E PROFESSORES DO NUCLEO ESCOLAR SAO LUIZ,,1,MATRIZ,0,NÃO,0,NÃO,12973,14852,-,3999,PRIVADO,ASSOCIACAO PRIVADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
